개방자치단체코드,관리번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3640000,202636400000900220,2025-60,방범용,기타,자양동 111-5,대전광역시 동구 자양동 111-5,대전광역시 동구 자양동 111-5,36.333,127.4513,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900213,2025-39,방범용,기타,새울로109번길 40-11(용운동 289-6),대전광역시 동구 새울로109번길 40-11,대전광역시 동구 용운동 289-6,36.3289,127.4599,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900214,2025-40,방범용,기타,판암동 산 10-9,대전광역시 동구 판암동 산 10-9,대전광역시 동구 판암동 산 10-9,36.3182,127.4539,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900215,2025-41,방범용,기타,판암동 산 10-9,대전광역시 동구 판암동 산 10-9,대전광역시 동구 판암동 산 10-9,36.318,127.4534,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900216,2025-42,방범용,기타,판암동 494-22,대전광역시 동구 판암동 494-22,대전광역시 동구 판암동 494-22,36.3184,127.4553,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900201,2025-27,방범용,기타,"계족로489번길 34-4
(용전동 41-6)",대전광역시 동구 계족로489번길 34-4,대전광역시 동구 계족로489번길 34-4 (용전동 41-6),36.3555,127.4308,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900202,2025-28,방범용,기타,"태전로 146
(삼성동 362-4)",대전광역시 동구 태전로 146,대전광역시 동구 태전로 146 (삼성동 362-4),36.341,127.4208,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900203,2025-29,방범용,기타,신흥동 251-1,대전광역시 동구 신흥동 251-1,대전광역시 동구 신흥동 251-1,36.3244,127.441,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900192,2024-35,방범용,기타,대동 1-39,대전광역시 동구 대동 1-39,대전광역시 동구 대동 1-39,36.3313,127.4517,양방향,N,N,Y,경보등+경보음,2024,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900193,2024-36,방범용,기타,대동 1-1256,대전광역시 동구 대동 1-1256,대전광역시 동구 대동 1-1256,36.3323,127.4519,양방향,N,N,Y,경보등+경보음,2024,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900194,2024-37,방범용,기타,용운동 산 40-1,대전광역시 동구 용운동 산 40-1,대전광역시 동구 용운동 산 40-1,36.3332,127.4523,양방향,N,N,Y,경보등+경보음,2024,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900195,2024-38,방범용,기타,가양2동 108-8,대전광역시 동구 가양2동 108-8,대전광역시 동구 가양2동 108-8,36.3505,127.4524,양방향,N,N,Y,경보등+경보음,2024,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900204,2025-30,방범용,기타,"대동초등2길 6
(대동 199-1)",대전광역시 동구 대동초등2길 6,대전광역시 동구 대동초등2길 6 (대동 199-1),36.3257,127.4458,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900205,2025-31,방범용,기타,"은어송로 111
(가오동 171-1)",대전광역시 동구 은어송로 111,대전광역시 동구 은어송로 111 (가오동 171-1),36.3096,127.4605,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900206,2025-32,방범용,기타,"안샘로 8
(천동 189-1)",대전광역시 동구 안샘로 8,대전광역시 동구 안샘로 8 (천동 189-1),36.3164,127.4444,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900207,2025-33,방범용,기타,판암1동 346-2,대전광역시 동구 판암1동 346-2,대전광역시 동구 판암1동 346-2,36.3162,127.461,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900197,2025-23,방범용,기타,용전동 산 2-6,대전광역시 동구 용전동 산 2-6,대전광역시 동구 용전동 산 2-6,36.3575,127.436,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900198,2025-24,방범용,기타,용전동 산 2-6,대전광역시 동구 용전동 산 2-6,대전광역시 동구 용전동 산 2-6,36.358,127.4368,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900196,2024-39,방범용,기타,천동 187-8,대전광역시 동구 천동 187-8,대전광역시 동구 천동 187-8,36.3173,127.4451,양방향,N,N,Y,경보등+경보음,2024,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900199,2025-25,방범용,기타,용전동 산 2-6,대전광역시 동구 용전동 산 2-6,대전광역시 동구 용전동 산 2-6,36.3581,127.437,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900200,2025-26,방범용,기타,용전동 산 2-6,대전광역시 동구 용전동 산 2-6,대전광역시 동구 용전동 산 2-6,36.3577,127.4385,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900180,2024-08,방범용,기타,용운로147번길 83(용운동 174-15),대전광역시 동구 용운로147번길 83,대전광역시 동구 용운동 174-15,36.331,127.4609,양방향,N,N,Y,경보등+경보음,2024,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900177,2024-05,방범용,기타,대동천좌안5길 45(소제동 299-20),대전광역시 동구 대동천좌안5길 45,대전광역시 동구 소제동 299-20,36.3356,127.4376,양방향,N,N,Y,경보등+경보음,2024,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900178,2024-06,방범용,기타,가오동 558,대전광역시 동구 가오동 558,대전광역시 동구 가오동 558,36.3059,127.4587,양방향,N,N,Y,경보등+경보음,2024,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900179,2024-07,방범용,기타,판암동 508-1,대전광역시 동구 판암동 508-1,대전광역시 동구 판암동 508-1,36.3194,127.454,양방향,N,N,Y,경보등+경보음,2024,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900221,2025-61,방범용,기타,대성동 428,대전광역시 동구 대성동 428,대전광역시 동구 대성동 428,36.299,127.4588,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900222,2025-63,방범용,기타,천동 226-18,대전광역시 동구 천동 226-18,대전광역시 동구 천동 226-18,36.3171,127.4458,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900223,2025-66,방범용,기타,흥룡로 43(가양2동 38-23),대전광역시 동구 흥룡로 43(가양2동 38-23),대전광역시 동구 흥룡로 43(가양2동 38-23),36.3495,127.4486,양방향,N,N,Y,경보등+경보음,2025,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900224,2026-01,방범용,기타,진수2길13(소제동 305-78),대전광역시 동구 진수2길13,대전광역시 동구 소제동 305-78,36.3358,127.4398,양방향,N,N,Y,경보등+경보음,2026,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900225,2026-02,방범용,기타,진수2길13(소제동 305-78),대전광역시 동구 진수2길13,대전광역시 동구 소제동 305-78,36.3358,127.4405,양방향,N,N,Y,경보등+경보음,2026,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900226,2026-03,방범용,기타,진수2길13(소제동 305-78),대전광역시 동구 진수2길13,대전광역시 동구 소제동 305-78,36.3355,127.4412,양방향,N,N,Y,경보등+경보음,2026,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900227,2026-04,방범용,기타,진수2길13(소제동 305-78),대전광역시 동구 진수2길13,대전광역시 동구 소제동 305-78,36.3347,127.4409,양방향,N,N,Y,경보등+경보음,2026,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900228,2026-05,방범용,기타,진수2길13(소제동 305-78),대전광역시 동구 진수2길13,대전광역시 동구 소제동 305-78,36.3349,127.4399,양방향,N,N,Y,경보등+경보음,2026,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:05
3640000,202636400000900135,2020-38,방범용,기타,동대전로144번길 96(자양동20-88),대전광역시 동구 동대전로144번길 96,대전광역시 동구 자양동 20-88(자양동20-71),36.3325,127.451,양방향,N,N,Y,경보등+경보음,2020,2026-05-30,Y,대전광역시 동구청,042-251-4175,2026-05-30,I,2026-06-19 22:28:23,2026-06-18 16:21:04
3650000,202436500000900088,8,방범용,화장실,푸른어린이공원,대전광역시 중구 동서대로1440번길 34,대전광역시 중구 선화동 162-1,36.3349335,127.4167671,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202636500000900019,21,방범용,화장실,모산어린이공원,대전광역시 중구 보문산로171번안길 8(문화동),대전광역시 중구 문화동 563-3,36.30643997,127.3987895,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900020,20,방범용,화장실,옥미어린이공원,대전광역시 중구 문화동 484-8,대전광역시 중구 문화동 484-8,36.30787795,127.4027809,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900030,10,방범용,화장실,경로공원,대전광역시 중구 대전천서로 616,대전광역시 중구 중촌동 382-1,36.3385338,127.4159917,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900021,19,방범용,화장실,천근어린이공원,대전광역시 중구 천근로 5-27,대전광역시 중구 문화동 458-14,36.3112191,127.4022766,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202436500000900119,39,방범용,화장실,보문산 공영주차장,대전광역시 중구 대사동 644-113,대전광역시 중구 대사동 644-113,36.311909,127.420561,단방향,Y,N,N,경보등+경보음,2023,2024-06-30,Y,대전광역시 중구청,042-606-6852,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900153,6,방범용,화장실,용정아파트 아래 기와(남부경로당 옆),대전광역시 중구 용두로28번길 21-14,대전광역시 중구 용두동 56-130,36.32777695,127.4092602,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-7303,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202536500000900034,34,방범용,화장실,대전천변(은행교 옆 천변),대전광역시 중구 대전천서로439-2,대전광역시 중구 은행동 66-52,36.32821652,127.429822,단방향,Y,N,N,경보등+경보음,2019,2025-09-30,Y,대전광역시 중구청,042-606-7223,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202536500000900027,27,방범용,화장실,안영2어린이공원,대전광역시 중구 성산로9번길 16,대전광역시 중구 안영동 664,36.29031077,127.379391,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202536500000900018,18,방범용,화장실,서대전광장(광장내),대전광역시 중구 계백로1716번길 23,대전광역시 중구 문화동 1-39,36.32076027,127.4108672,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900132,27,방범용,화장실,안영2어린이공원,대전광역시 중구 성산로9번길 16,대전광역시 중구 안영동 664,36.29031077,127.379391,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202436500000900115,35,방범용,화장실,중촌 특전사동지회,대전광역시 중구 중촌동 429-27,대전광역시 중구 중촌동 429-27,36.342804,127.408181,단방향,Y,N,N,경보등+경보음,2022,2024-06-30,Y,대전광역시 중구청,042-606-7303,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202536500000900006,6,방범용,화장실,용정아파트 아래 기와(남부경로당 옆),대전광역시 중구 용두로28번길 21-14,대전광역시 중구 용두동 56-130,36.32777695,127.4092602,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-7305,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202636500000900031,9,방범용,화장실,양지근린공원,대전광역시 중구 선화서로29번길 20,대전광역시 중구 선화동 362-11,36.32580495,127.415787,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900001,39,방범용,화장실,보문산 공영주차장,대전광역시 중구 대사동 644-113,대전광역시 중구 대사동 644-113,36.311909,127.420561,단방향,Y,N,N,경보등+경보음,2023,2026-04-30,Y,대전광역시 중구청,042-606-6852,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900002,38,방범용,화장실,중촌리틀야구장,대전광역시 중구 중촌동 258-1,대전광역시 중구 중촌동 258-1,36.343767,127.405169,단방향,Y,N,N,경보등+경보음,2023,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202536500000900005,5,방범용,화장실,으뜸화장실(공원경로당 옆),대전광역시 중구 보문산공원로497번길 14,대전광역시 중구 대사동 200-16,36.3128382,127.4211678,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-7305,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900151,8,방범용,화장실,푸른어린이공원,대전광역시 중구 동서대로1440번길 34,대전광역시 중구 선화동 162-1,36.3349335,127.4167671,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202536500000900021,21,방범용,화장실,모산어린이공원,대전광역시 중구 보문산로171번안길 8(문화동),대전광역시 중구 문화동 563-3,36.30643997,127.3987895,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900129,30,방범용,화장실,평리어린이공원,대전광역시 중구 유천로132번길 64,대전광역시 중구 태평동 266-3,36.3249041,127.3988703,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202536500000900022,22,방범용,화장실,원대어린이공원,대전광역시 중구 대둔산로 407-19(산성동),대전광역시 중구 산성동 118-2,36.3060427,127.3855697,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900106,26,방범용,화장실,사정1어린이공원,대전광역시 중구 유등천동로 180,대전광역시 중구 사정동 360,36.30003466,127.3845026,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900099,19,방범용,화장실,천근어린이공원,대전광역시 중구 천근로 5-27,대전광역시 중구 문화동 458-14,36.3112191,127.4022766,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900096,16,방범용,화장실,마라본공원,대전광역시 중구 계백로1571번길 46-12,대전광역시 중구 유천동 315-1,36.3204444,127.3943406,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900128,31,방범용,화장실,효문화마을(주차장 옆),대전광역시 중구 뿌리공원로 47,대전광역시 중구 안영동 71-2,36.28533721,127.3844931,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-288-8214,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:12
3650000,202436500000900118,38,방범용,화장실,중촌리틀야구장,대전광역시 중구 중촌동 258-1,대전광역시 중구 중촌동 258-1,36.343767,127.405169,단방향,Y,N,N,경보등+경보음,2023,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202636500000900003,37,방범용,화장실,서대전육교 아래,대전광역시 중구 계백로 1653,대전광역시 중구 유천동 187-7,36.320156,127.403465,단방향,Y,N,N,경보등+경보음,2022,2026-04-30,Y,대전광역시 중구청,042-606-7305,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900004,36,방범용,화장실,중촌육교 아래(게이트볼장),대전광역시 중구 중촌동 143-1,대전광역시 중구 중촌동 143-1,36.343249,127.407611,단방향,Y,N,N,경보등+경보음,2022,2026-04-30,Y,대전광역시 중구청,042-606-6272,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900006,34,방범용,화장실,대전천변(은행교 옆 천변),대전광역시 중구 대전천서로439-2,대전광역시 중구 은행동 66-52,36.32821652,127.429822,단방향,Y,N,N,경보등+경보음,2019,2026-04-30,Y,대전광역시 중구청,042-606-7223,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202536500000900009,9,방범용,화장실,양지근린공원,대전광역시 중구 선화서로29번길 20,대전광역시 중구 선화동 362-11,36.32580495,127.415787,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202536500000900038,38,방범용,화장실,중촌리틀야구장,대전광역시 중구 중촌동 258-1,대전광역시 중구 중촌동 258-1,36.343767,127.405169,단방향,Y,N,N,경보등+경보음,2023,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900108,28,방범용,화장실,테미근린공원,대전광역시 중구 보문로 199번길 37-36,대전광역시 중구 대흥동 326-54,36.3190378,127.422279,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900158,1,방범용,화장실,단재신채호선생생가지,대전광역시 중구 단재로229번길 29,대전광역시 중구 어남동 248-1,36.2324301,127.4102801,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6283,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202436500000900143,16,방범용,화장실,마라본공원,대전광역시 중구 계백로1571번길 46-12,대전광역시 중구 유천동 315-1,36.3204444,127.3943406,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-08-01 13:37:13
3650000,202536500000900012,12,방범용,화장실,대흥어린이공원,대전광역시 중구 대흥로157번길 31,대전광역시 중구 대흥동 160,36.32595427,127.4284328,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900105,25,방범용,화장실,당대어린이공원,대전광역시 중구 문화로46번길 50(산성동),대전광역시 중구 산성동 36-2,36.30850149,127.3912687,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202536500000900002,2,방범용,화장실,무수동농촌전통테마마을,대전광역시 중구 운남로85번길 32-8,대전광역시 중구 무수동 96-3,36.2782335,127.4078626,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-7262,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900095,15,방범용,화장실,버드내어린이공원,대전광역시 중구 문화로99번길 5,대전광역시 중구 유천동 275-5,36.3126778,127.3961958,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202436500000900086,6,방범용,화장실,용정아파트 아래 기와(남부경로당 옆),대전광역시 중구 용두로28번길 21-14,대전광역시 중구 용두동 56-130,36.32777695,127.4092602,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-7303,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202636500000900015,25,방범용,화장실,당대어린이공원,대전광역시 중구 문화로46번길 50(산성동),대전광역시 중구 산성동 36-2,36.30850149,127.3912687,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900016,24,방범용,화장실,탑골어린이공원,대전광역시 중구 보문산로122번안길 44(산성동),대전광역시 중구 산성동 299-28,36.304774,127.3914287,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900017,23,방범용,화장실,멋티어린이공원,대전광역시 중구 계백로1571번길 46-12(유천동),대전광역시 중구 유천동 315-1,36.3204444,127.3943406,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202436500000900113,33,방범용,화장실,뿌리공원 교통광장,대전광역시 중구 산서로 180,대전광역시 중구 침산동 360,36.28716267,127.3909084,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-288-8322,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202536500000900023,23,방범용,화장실,멋티어린이공원,대전광역시 중구 계백로1571번길 46-12(유천동),대전광역시 중구 유천동 315-1,36.3204444,127.3943406,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202536500000900020,20,방범용,화장실,옥미어린이공원,대전광역시 중구 문화동 484-8,대전광역시 중구 문화동 484-8,36.30787795,127.4027809,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202436500000900094,14,방범용,화장실,강변공원,대전광역시 중구 동서대로 1207번길 53,대전광역시 중구 태평동 368,36.3285645,127.3949107,단방향,Y,N,N,경보등+경보음,2017,2024-06-30,Y,대전광역시 중구청,042-606-6605,2024-06-30,I,2026-05-15 18:45:46,2024-07-10 13:45:03
3650000,202536500000900029,29,방범용,화장실,버드내조폐근린공원,대전광역시 중구 유등천동로 420,대전광역시 중구 태평동 510-162,36.31901392,127.3865172,단방향,Y,N,N,경보등+경보음,2017,2025-09-30,Y,대전광역시 중구청,042-606-6605,2025-09-30,I,2026-05-15 18:45:46,2025-11-07 11:08:12
3650000,202636500000900018,22,방범용,화장실,원대어린이공원,대전광역시 중구 대둔산로 407-19(산성동),대전광역시 중구 산성동 118-2,36.3060427,127.3855697,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-6605,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900033,7,방범용,화장실,서대전초교 뒤,대전광역시 중구 용두로28번길 22-6,대전광역시 중구 용두동 56-169,36.32739567,127.4100734,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-7305,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
3650000,202636500000900034,6,방범용,화장실,용정아파트 아래 기와(남부경로당 옆),대전광역시 중구 용두로28번길 21-14,대전광역시 중구 용두동 56-130,36.32777695,127.4092602,단방향,Y,N,N,경보등+경보음,2017,2026-04-30,Y,대전광역시 중구청,042-606-7305,2026-04-30,,2026-05-27 22:28:21,2026-05-26 17:25:53
