개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3650000,202536500000800185,대전광역시 중구청,대전광역시 중구 중앙로138번길 30(대흥동),대전광역시 중구 대흥동 215,시설물관리,1,200,우리들공원,30,200801,042-606-6090,36.3270471,127.4257913,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:50
3650000,202436500000800311,대전광역시 중구청,대전광역시 중구 중앙로138번길 30(대흥동),대전광역시 중구 대흥동 215,시설물관리,1,200,우리들공원내2,30,201512,042-606-6090,36.3269888,127.4249785,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:29
3650000,202336500000800760,대전광역시 중구청,대전광역시 중구 보문산공원로530번길 13,대전광역시 중구 대사동 156-17,생활방범,2,200,가보자보리밥 뒷길 삼거리,30,202206,042-606-6090,36.185206,127.253012,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:45
3650000,202536500000800485,대전광역시 중구청,대전광역시 중구 보문산공원로497번안길50(대사동),대전광역시 중구 대사동197-110,생활방범,1,200,아쿠아월드 부근,30,201510,042-606-6090,36.3106798,127.4198355,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:52
3650000,202636500000800436,대전광역시 중구청,대전광역시 중구 목중로35번길 23(목동),대전광역시 중구  목동 10-33,생활방범,2,200,반도빌라 주변,30,201609,042-606-6090,36.3361594,127.4096122,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:30
3650000,202436500000801199,대전광역시 중구청,대전광역시 중구 문창로60번길 12(문창동),대전광역시 중구 문창동 71-16,생활방범,2,200,생활초자 삼거리,30,201904,042-606-6090,36.319005,127.434286,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:33
3650000,202536500000800603,대전광역시 중구청,대전광역시 중구 충무로15번길 46(대흥동),대전광역시 중구 대흥동 300-36,생활방범,2,200,한정큐리어스,30,201611,042-606-6090,36.3201836,127.4196426,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:53
3650000,202636500000800404,대전광역시 중구청,대전광역시 중구 계백로1685번길24(오류동),대전광역시 중구 오류동 166-19,생활방범,2,200,대전방앗간 맞은편,30,201611,042-606-6090,36.3219966,127.4061516,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:29
3650000,202636500000800400,대전광역시 중구청,대전광역시 중구 태평로93번길 20(태평2동),대전광역시 중구 태평2동 379-40,생활방범,2,200,삼부아파트51동옆 골목길,30,201611,042-606-6090,36.3253022,127.3932145,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:29
3650000,202636500000800401,대전광역시 중구청,대전광역시 중구 유등천동로582번길54(태평2동),대전광역시 중구 태평2동 365-79,생활방범,2,200,태하빌라 앞,30,201611,042-606-6090,36.3289085,127.3957161,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:29
3650000,202636500000800402,대전광역시 중구청,대전광역시 중구 태평로185(태평2동),대전광역시 중구 태평2동 284-2,생활방범,2,200,수침교,30,201611,042-606-6090,36.3337157,127.3982797,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:29
3650000,202636500000800403,대전광역시 중구청,대전광역시 중구 동서대로1193번길 63(태평2동),대전광역시 중구 태평2동 369-34,생활방범,2,200,천변 용화빌라앞,30,201611,042-606-6090,36.3293688,127.3938877,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:29
3650000,202336500000800654,대전광역시 중구청,대전광역시 중구 문화로22번길 16,대전광역시 중구 산성동 160-26,생활방범,2,200,여우나라 미용실 삼거리,30,201910,042-606-6090,36.309244,127.388745,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:44
3650000,202336500000800456,대전광역시 중구청,대전광역시 중구 유천로33번길 16,대전광역시 중구 유천2동 217-13,생활방범,2,200,용수사 앞,30,201609,042-606-6090,36.3153783,127.3975787,2023-08-25,I,2026-05-15 18:45:36,2023-08-29 09:00:43
3650000,202336500000800117,대전광역시 중구청,대전광역시 중구 보문산공원로 487-1 인근,대전광역시 중구 대사동 198-28,생활방범,1,200,덕수암 앞,30,201008,042-606-6090,36.3126528,127.4212856,2023-08-25,I,2026-05-15 18:45:36,2023-08-29 09:00:41
3650000,202436500000801175,대전광역시 중구청,대전광역시 중구 문화로234번길 84-10(문화1동),대전광역시 중구 문화1동 223-4,생활방범,2,200,스마트빌 옆 삼거리,30,201904,042-606-6090,36.312865,127.410721,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:32
3650000,202336500000800360,대전광역시 중구청,대전광역시 중구 선화로43번길 99,대전광역시 중구 선화동 338-34,어린이보호,1,200,충남여고 후문 앞,30,201506,042-606-6090,36.329776,127.413399,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:43
3650000,202436500000801132,대전광역시 중구청,대전광역시 중구 대둔산로 38(안영동),대전광역시 중구 안영동 166-9,생활방범,2,200,현암경로당 전 사거리,30,202003,042-606-6090,36.273567,127.77339,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:32
3650000,202636500000800430,대전광역시 중구청,대전광역시 중구 보문로337번길33(선화동),대전광역시 중구 선화동 194-1,생활방범,2,200,은행선화동주민센터 뒤편,30,201609,042-606-6090,36.3322989,127.4165031,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:30
3650000,202636500000800434,대전광역시 중구청,대전광역시 중구 동서대로1439번길 27(중촌동),대전광역시 중구 중촌동 400-1,생활방범,2,200,중앙고학생회관,30,201609,042-606-6090,36.3372194,127.4141643,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:30
3650000,202336500000800269,대전광역시 중구청,대전광역시 중구 보문산로294번길 3 인근,대전광역시 중구 문화1동 109-2,생활방범,1,200,한밭도서관 길건너,30,201305,042-606-6090,36.3095746,127.4113248,2023-08-25,I,2026-05-15 18:45:36,2023-08-29 09:00:42
3650000,202236500000800253,대전광역시 중구청,대전광역시 중구 유등천동로 560 (태평동),대전광역시 중구 태평동 364-40,생활방범,2,200,천변 선우카센터 삼거리,30,201701,042-606-6090,36.32989717,127.3940487,2022-06-17,I,2026-05-15 18:45:36,2022-06-17 17:23:42
3650000,202536500000800424,대전광역시 중구청,대전광역시 중구 유등천동로 684(중촌동),대전광역시 중구 중촌동 315-2,시설물관리,2,200,중촌그린공원3,30,201405,042-606-6090,36.3380227,127.4037846,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:52
3650000,202536500000800352,대전광역시 중구청,대전광역시 중구 대둔산로 300번길 25(사정동),대전광역시 중구 사정동 406-12,어린이보호,1,200,CELP어학원 주변,30,201206,042-606-6090,36.2960627,127.3857639,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:51
3650000,202436500000800252,대전광역시 중구청,대전광역시 중구 단재로 471(어남동),대전광역시 중구 어남동 85,생활방범,2,200,은혜요양원 부근,30,201502,042-606-6090,36.2132887,127.4127612,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:29
3650000,202236500000800384,대전광역시 중구청,대전광역시 중구 대종로286번길 46 (문창동 금실빌라),대전광역시 중구 문창동 386-22,생활방범,2,200,금실빌라,30,201609,042-606-6090,36.31323448,127.4390217,2022-06-17,I,2026-05-15 18:45:37,2022-06-17 17:23:43
3650000,202336500000800363,대전광역시 중구청,대전광역시 중구 보문로162번길 23,대전광역시 중구 대흥동 106-48,생활방범,2,200,남대전지구대 삼거리,30,201510,042-606-6090,36.3194539,127.4293247,2023-08-25,I,2026-05-15 18:45:36,2023-08-29 09:00:43
3650000,202436500000801800,대전광역시 중구청,대전광역시 중구 대종로 267 (부사동),대전광역시 중구 부사동 261-1,쓰레기단속,1,200,반경 2~3m,7,201605,042-606-7290,36.31102756,127.4382655,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:38
3650000,202236500000800032,대전광역시 중구청,대전 중구 서문로 9,대전 중구 문화동 160-1,교통단속,5,200,한밭도서관 부근,30,201810,042-606-6885,36.309337,127.408051,2022-06-17,I,2026-05-15 18:45:37,2022-06-17 17:23:40
3650000,202636500000800431,대전광역시 중구청,대전광역시 중구 대종로529번길39(선화동),대전광역시 중구 선화동235-33,생활방범,2,200,더좋은마트 앞,30,201609,042-606-6090,36.3299808,127.4213816,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:30
3650000,202436500000801098,대전광역시 중구청,대전광역시 중구 봉소루로54번길 37(석교동),대전광역시 중구 석교동 21-2,생활방범,2,200,남산빌라 인근 사거리,30,202107,042-606-6090,36.306702,127.442139,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:32
3650000,202436500000801324,대전광역시 중구청,대전광역시 중구 대종로529번길39(선화동),대전광역시 중구 선화동235-33,생활방범,2,200,더좋은마트 앞,30,201609,042-606-6090,36.3299808,127.4213816,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:34
3650000,202536500000800113,대전광역시 중구청,대전광역시 중구 목동로56번길 15,대전광역시 중구 목동 363,교통단속,1,200,엠스타목동타운(어린이보호구역) 부근,30,201810,042-606-6883,36.335741,127.407363,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:49
3650000,202336500000800702,대전광역시 중구청,대전광역시 중구 목동로8번길 22,대전광역시 중구 목동 107-14,생활방범,2,200,빨간쭈꾸미 앞 삼거리,30,202107,042-606-6090,36.332988,127.410500,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:45
3650000,202536500000800460,대전광역시 중구청,대전광역시 중구 용두로 24번길 23-2(용두동),대전광역시 중구 용두동 59-2,어린이보호,1,200,서대전초등학교 후문,30,201506,042-606-6090,36.3270931,127.4104768,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:52
3650000,202536500000800908,대전광역시 중구청,대전광역시 중구 문창로 22 (문창동),대전광역시 중구  문창동 122-15,생활방범,2,200,백제불교사 사거리,30,202212,042-606-6090,36.315545,127.435647,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:55
3650000,202436500000800490,대전광역시 중구청,대전광역시 중구  보문산로215번길 32(문화2동),대전광역시 중구 문화2동 490-3,생활방범,2,200,대문유통 앞 오거리,30,201808,042-606-6090,36.3074053,127.4042254,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:30
3650000,202236500000800293,대전광역시 중구청,대전광역시 중구 선화로97번길 49 (선화동),대전광역시 중구 선화동 193-12,생활방범,2,200,구상건설앞,30,201611,042-606-6090,36.3314167,127.4168528,2022-06-17,I,2026-05-15 18:45:36,2022-06-17 17:23:42
3650000,202536500000800276,대전광역시 중구청,대전광역시 중구 서문로105번길 15(문화1동),대전광역시 중구 문화1동 311-20,어린이보호,2,200,늘기쁜어린이집 주변,30,201103,042-606-6090,36.3172443,127.4054041,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:51
3650000,202236500000800527,대전광역시 중구청,대전광역시 중구 대종로680번길 10 (중촌동),대전광역시 중구 중촌동 89-1,어린이보호,1,200,중촌초등학교,30,201305,042-606-6090,36.34059771,127.4117021,2022-06-17,I,2026-05-15 18:45:37,2022-06-17 17:23:44
3650000,202636500000800182,대전광역시 중구청,대전광역시 중구 문화로99번길 68(유천1동),대전광역시 중구 유천1동 256-16,생활방범,2,200,꿈이있는 어린이집 앞,30,202201,042-606-6090,36.315684,127.395546,2026-04-30,,2026-05-27 22:28:17,2026-05-26 17:26:28
3650000,202336500000800641,대전광역시 중구청,대전광역시 중구 보문산로325,대전광역시 중구 보문산로325,생활방범,2,200,홀트아동복지회관 주변,30,201908,042-606-6090,36.312233,127.412785,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:44
3650000,202536500000800819,대전광역시 중구청,대전광역시 중구 계백로1550번길 16(유천1동),대전광역시 중구 유천1동 328-17,생활방범,2,200,인트로 빌라앞 사거리,30,202109,042-606-6090,36.316239,127.392623,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:55
3650000,202436500000800288,대전광역시 중구청,대전광역시 중구 보문로146-15(대사동),대전광역시 중구 대사동75-7,생활방범,1,200,한밭수영장 뒷길,30,201510,042-606-6090,36.3167011,127.4279599,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:29
3650000,202436500000800771,대전광역시 중구청,대전광역시 중구 중앙로122번길 26(대흥동),대전광역시 중구 대흥동 478-3,생활방범,5,200,마포갈매기 앞 사거리,30,202307,042-606-6090,36.326432,127.424108,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:32
3650000,202336500000800594,대전광역시 중구청,대전광역시 중구 대둔산로420번길 97,대전광역시 중구 산성동324-27,어린이보호,2,200,해밀어린이집 옆 사거리,30,201808,042-606-6090,36.3071806,127.3922903,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:44
3650000,202436500000800975,대전광역시 중구청,대전광역시 중구 대둔산로386번길 111 (산성동),대전광역시 중구 산성동 304-16,생활방범,2,200,전봇대 옆 삼거리,30,202212,042-606-6090,36.303894,127.39212,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:31
3650000,202436500000801731,대전광역시 중구청,대전광역시 중구 충무로 95,대전광역시 중구 대사동 77-45,교통단속,1,200,충무로-보문5가,30,200704,042-606-6883,36.317893,127.427621,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:37
3650000,202436500000800381,대전광역시 중구청,대전광역시 중구 어덕마을로10번길 21(용두동),대전광역시 중구 용두동 137-5,생활방범,2,200,리츠빌 주변,30,201609,042-606-6090,36.3319261,127.4023881,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:29
3650000,202636500000800405,대전광역시 중구청,대전광역시 중구 계룡로737번길27(용두동),대전광역시 중구 용두동 160-1,생활방범,2,200,무지개슈퍼사거리,30,201611,042-606-6090,36.3337906,127.4018455,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:29
3650000,202436500000800692,대전광역시 중구청,대전광역시 중구 계백로1646번길 84-6(유천동),대전광역시 중구 유천동 138-22,생활방범,2,200,좋은빌 앞 삼거리,30,202206,042-606-6090,36.185665,127.240617,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:32
3650000,202336500000800498,대전광역시 중구청,대전광역시 중구 보문산공원로530번길84,대전광역시 중구 대사동180-96,생활방범,2,200,삼문사뒷길,30,201611,042-606-6090,36.3124788,127.4269445,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:43
3650000,202436500000801496,대전광역시 중구청,대전광역시 중구 보문로 78-1(부사동),대전광역시 중구 부사동 137-1,어린이보호,1,200,보운초등학교,30,201405,042-606-6090,36.3137707,127.4326516,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:35
3650000,202636500000800429,대전광역시 중구청,대전광역시 중구 선화서로43번길15(선화동),대전광역시 중구 선화동403-1,생활방범,2,200,행복마을빌라 앞,30,201609,042-606-6090,36.3272535,127.4176616,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:30
3650000,202336500000800175,대전광역시 중구청,대전광역시 중구 동서대로1403번길 116,대전광역시 중구 목동 52-83,어린이보호,2,200,운경유치원 주변,30,201103,042-606-6090,36.3374594,127.4079467,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:41
3650000,202336500000800858,대전광역시 중구청,대전광역시 중구 모암로7번길 952,대전광역시 중구 옥계동 154-17,생활방범,2,200,드림마트 사거리,30,202307,042-606-6090,36.230746,127.458093,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:47
3650000,202536500000800925,대전광역시 중구청,대전광역시 중구 태평로14번길 24 (유천동),대전광역시 중구 유천동 307-13,생활방범,2,200,아름다운교회 앞 삼거리,30,202212,042-606-6090,36.318069,127.393103,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:55
3650000,202236500000800197,대전광역시 중구청,대전광역시 중구 충무로86번길 81 (부사동),대전광역시 중구 부사동 209-28,생활방범,2,200,인투해피하우스 앞,30,201904,042-606-6090,36.31428713,127.4290727,2022-06-17,I,2026-05-15 18:45:37,2022-06-17 17:23:41
3650000,202336500000800444,대전광역시 중구청,대전광역시 중구 유등천동로304,대전광역시 중구 산성동 166-22,생활방범,2,200,사천성 맞은편 천변,30,201609,042-606-6090,36.3092863,127.3860847,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:43
3650000,202336500000800304,대전광역시 중구청,대전광역시 중구 대둔산로 323번길89-10,대전광역시 중구 사정동 400-4,어린이보호,1,200,산성초등학교주변,30,201405,042-606-6090,36.2965264,127.3842174,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:42
3650000,202636500000800432,대전광역시 중구청,대전광역시 중구 어덕마을로104번길 28(중촌동),대전광역시 중구 중촌동 66-2,생활방범,2,200,금호아파트앞 진도배방,30,201609,042-606-6090,36.3402588,127.4079117,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:30
3650000,202636500000800406,대전광역시 중구청,대전광역시 중구 선화로12번길6(용두동),대전광역시 중구 용두동 31-1,생활방범,2,200,공영주차장사거리,30,201611,042-606-6090,36.3261297,127.4090779,2026-04-30,,2026-05-27 22:28:19,2026-05-26 17:26:29
3650000,202636500000800689,대전광역시 중구청,대전광역시 중구 서문로 86(문화1동),대전광역시 중구 문화1동 284-166,어린이보호,1,200,센트럴유치원,30,201108,042-606-6090,36.3160137,127.4076437,2026-04-30,,2026-05-27 22:28:18,2026-05-26 17:26:31
3650000,202536500000800303,대전광역시 중구청,대전광역시 중구 돌다리로7번길 52(석교동),대전광역시 중구 석교동 98-3,시설물관리,1,200,범골어린이공원,30,201108,042-606-6090,36.3073255,127.4449571,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:51
3650000,202236500000800557,대전광역시 중구청,대전광역시 중구 부용로41번길 61 (부사동),대전광역시 중구 부사동391-1,생활방범,1,200,보문종합사회복지관(신일여중 후문),30,201208,042-606-6090,36.309775,127.4337957,2022-06-17,I,2026-05-15 18:45:36,2022-06-17 17:23:44
3650000,202536500000800514,대전광역시 중구청,대전광역시 중구 목달동 444-5,대전광역시 중구 목달동 444-5,시설물관리,2,200,산수공원,30,201605,042-606-6090,36.2746182,127.4004001,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:52
3650000,202336500000800788,대전광역시 중구청,대전광역시 중구 대둔산로466번길 39,대전광역시 중구 산성동 147-33,생활방범,2,200,남양유업대리점 앞 삼거리,30,202206,042-606-6090,36.184018,127.232649,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:46
3650000,202336500000800534,대전광역시 중구청,대전광역시 중구 동서대로 1431번길 22,대전광역시 중구 중촌동 400-11,생활방범,2,200,참빛교회앞 사거리,30,201705,042-606-6090,36.3362942,127.4138916,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:44
3650000,202636500000800183,대전광역시 중구청,대전광역시 중구 유천로 33(유천2동),대전광역시 중구 유천2동 215-24,생활방범,2,200,유천로 33,30,202201,042-606-6090,36.315601,127.398429,2026-04-30,,2026-05-27 22:28:17,2026-05-26 17:26:28
3650000,202636500000800184,대전광역시 중구청,대전광역시 중구 게백로 1538(유천1동),대전광역시 중구 유천1동 328-1,생활방범,2,200,하이마트 앞,30,202201,042-606-6090,36.316756,127.391319,2026-04-30,,2026-05-27 22:28:17,2026-05-26 17:26:28
3650000,202636500000800185,대전광역시 중구청,대전광역시 중구 계백로 1584(유천2동),대전광역시 중구 유천2동 210-1,생활방범,2,200,유천시장 입구,30,202201,042-606-6090,36.317876,127.395993,2026-04-30,,2026-05-27 22:28:17,2026-05-26 17:26:28
3650000,202636500000800186,대전광역시 중구청,대전광역시 중구 계백로1566번길 57(유천1동),대전광역시 중구 유천1동 297-21,생활방범,2,200,유천1동행정복지센터 앞,30,202201,042-606-6090,36.314781,127.395102,2026-04-30,,2026-05-27 22:28:17,2026-05-26 17:26:28
3650000,202636500000800187,대전광역시 중구청,대전광역시 중구 계백로 1550(유천1동),대전광역시 중구 유천1동 306-18,생활방범,2,200,정식당 앞,30,202201,042-606-6090,36.316952,127.39245,2026-04-30,,2026-05-27 22:28:17,2026-05-26 17:26:28
3650000,202236500000800240,대전광역시 중구청,대전광역시 중구 보문로67번길 26 (부사동),대전광역시 중구 부사동 318-13,생활방범,2,200,미도전파사 앞 사거리,30,201808,042-606-6090,36.31223517,127.4343082,2022-06-17,I,2026-05-15 18:45:36,2022-06-17 17:23:41
3650000,202536500000800291,대전광역시 중구청,대전광역시 중구 대종로550번길 17(선화동),대전광역시 중구 선화동 80-7,어린이보호,2,200,선화초등학교 주변,30,201103,042-606-6090,36.3325444,127.4221704,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:51
3650000,202236500000800646,대전광역시 중구청,대전광역시 중구 오류로 46 (오류동),대전광역시 중구 오류동 175-2,어린이보호,1,200,오류초등학교 주변,30,201103,042-606-6090,36.32503793,127.4048625,2022-06-17,I,2026-05-15 18:45:37,2022-06-17 17:23:44
3650000,202536500000800438,대전광역시 중구청,대전광역시 중구 계룡로 815번길 34(용두동),대전광역시 중구 용두동 94-1,생활방범,1,200,홍익빌라 뒤 사거리,30,201502,042-606-6090,36.3281227,127.4080887,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:52
3650000,202436500000800564,대전광역시 중구청,대전광역시 중구 부용로41번길 37(부사동),대전광역시 중구 부사동 422-36,생활방범,2,200,"부사어린이집 앞 사거리
(칠석경로당)",30,201910,042-606-6090,36.310138,127.433252,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:31
3650000,202436500000800521,대전광역시 중구청,대전광역시 중구 목중로 34(중촌동),대전광역시 중구 중촌동 16-11,생활방범,2,200,옛대전형무소(현대아파트 104동 옆),30,201811,042-606-6090,36.337273,127.410793,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:30
3650000,202336500000800092,대전광역시 중구청,대전광역시 중구 송리로 11 인근,대전광역시 중구 문화2동 583-1,어린이보호,2,200,대문초등학교 정문,30,200905,042-606-6090,36.3070226,127.4013646,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:41
3650000,202536500000800813,대전광역시 중구청,대전광역시 중구 유천로132번길 64(태평동),대전광역시 중구  태평동266-3,생활방범,2,200,태평1경로당 앞 삼거리,30,202107,042-606-6090,36.324975,127.398956,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:55
3650000,202436500000800021,대전광역시 중구청,대전광역시 중구 남달미로 87 인근(목달동),대전광역시 중구 목달동 89,어린이보호,1,200,산서초등학교 정문,30,200905,042-606-6090,36.2666714,127.4085077,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:27
3650000,202436500000801414,대전광역시 중구청,대전광역시 중구 대전천서로481(은행동),대전광역시 중구 은행동113-1,생활방범,1,200,신산부인과 부근,30,201510,042-606-6090,36.3311638,127.4266135,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:34
3650000,202336500000800876,대전광역시 중구청,대전광역시 중구 태평로 173,대전광역시 중구 태평동 349-1,교통단속,4,200,유평초교 부근,30,202201,042-606-6885,36.330118,127.397476,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:47
3650000,202436500000800813,대전광역시 중구청,대전광역시 중구 보문산로141번길 34,대전광역시 중구 문화동 782,교통단속,3,200,보성초교 부근,30,202201,042-606-6883,36.306807,127.396518,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:32
3650000,202436500000801473,대전광역시 중구청,대전광역시 중구 부용로 9(부사동),대전광역시 중구 부사동 288-3,생활방범,2,200,남산교회 부근,30,201502,042-606-6090,36.3126166,127.4313379,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:35
3650000,202436500000800986,대전광역시 중구청,대전광역시 중구 계룡로729번길  16 (용두동),대전광역시 중구 용두동 163-6,생활방범,2,200,철길변 주택 앞 삼거리,30,202212,042-606-6090,36.333563,127.400198,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:31
3650000,202436500000801490,대전광역시 중구청,대전광역시 중구 태평로 26번길 63(유천2동),대전광역시 중구 유천2동 317-49,어린이보호,1,200,메이지어린이집,30,201405,042-606-6090,36.3200477,127.3959254,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:35
3650000,202536500000800722,대전광역시 중구청,대전광역시 중구 문화로56-11(산성동),대전광역시 중구 산성동 116-37,생활방범,2,200,아성빌라 앞,30,201904,042-606-6090,36.310322,127.392212,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:54
3650000,202336500000800619,대전광역시 중구청,대전광역시 중구 대둔산로364번길 9,대전광역시 중구 산성동 273-8,생활방범,2,200,산성골숯불구이정육점 삼거리,30,201904,042-606-6090,36.301844,127.386832,2023-08-25,I,2026-05-15 18:45:37,2023-08-29 09:00:44
3650000,202436500000800421,대전광역시 중구청,대전광역시 중구 보문산공원로530번길84(대사동),대전광역시 중구 대사동 180-96,생활방범,2,200,삼문사뒷길,30,201611,042-606-6090,36.3124788,127.4269445,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:30
3650000,202236500000800266,대전광역시 중구청,대전광역시 중구 사득로 69 (부사동),대전광역시 중구 부사동 242-2,생활방범,2,200,남양아파트 옆,30,201701,042-606-6090,36.30990128,127.4377203,2022-06-17,I,2026-05-15 18:45:37,2022-06-17 17:23:42
3650000,202336500000800093,대전광역시 중구청,대전광역시 중구 남달미로 87 인근,대전광역시 중구 목달동 89,어린이보호,1,200,산서초등학교 정문,30,200905,042-606-6090,36.2666714,127.4085077,2023-08-25,I,2026-05-15 18:45:36,2023-08-29 09:00:41
3650000,202536500000800921,대전광역시 중구청,대전광역시 중구 중촌동 189-1,대전광역시 중구 중촌동 189-1,생활방범,2,200,장례식장 옆 철길삼거리,30,202212,042-606-6090,36.34721,127.409049,2025-09-30,I,2026-05-15 18:45:37,2025-11-07 11:49:55
3650000,202636500000800270,대전광역시 중구청,대전광역시 중구 보문산로369번길 56(문화1동),대전광역시 중구 문화1동 24-24,생활방범,2,200,더스타일빌라 앞 사거리,30,201908,042-606-6090,36.313687,127.414245,2026-04-30,,2026-05-27 22:28:18,2026-05-26 17:26:28
3650000,202236500000800290,대전광역시 중구청,,대전광역시 중구 문화동 158-3,차량방범,2,200,한밭도서관옆도로,30,201611,042-606-6090,36.3099427,127.4395605,2022-06-17,I,2026-05-15 18:45:37,2022-06-17 17:23:42
3650000,202436500000800862,대전광역시 중구청,대전광역시 중구 대전천서로 251-1(문창동),대전광역시 중구 문창동 388-1,쓰레기단속,1,200,반경 2~3m,7,202206,042-606-7290,36.313398,127.439421,2024-01-01,I,2026-05-15 18:45:37,2024-02-05 09:58:33
3650000,202236500000800601,대전광역시 중구청,,대전광역시 중구 문화동 25-1,어린이보호,1,200,문화2소공원,30,201108,042-606-6090,36.31282608,127.4137789,2022-06-17,I,2026-05-15 18:45:37,2022-06-17 17:23:44
3650000,202436500000801354,대전광역시 중구청,대전광역시 중구 대둔산로316번길 38(사정동),대전광역시 중구  사정동 393-1,생활방범,2,200,투인하나빌 사거리,30,201609,042-606-6090,36.2973106,127.3867855,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:34
3650000,202436500000801818,대전광역시 중구청,대전광역시 중구 계백로1550번길 86(유천1동),대전광역시 중구 유천동291-14,쓰레기단속,1,200,반경 2~3m,7,201907,042-606-7290,36.31325963,127.3935776,2024-06-30,I,2026-05-15 18:45:37,2024-08-01 13:36:38
